Time (UTC),04/20/26,04/21/26,04/22/26,04/23/26,04/24/26,04/25/26,04/26/26,04/27/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,1.1111111111111112,0.0,0.0,0.5555555555555556,0.0,0.0
01:00,,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0
01:30,,0.0,1.1111111111111112,1.6666666666666667,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,1.1111111111111112,0.5555555555555556,0.0,0.0,0.5555555555555556
03:00,,0.0,6.111111111111111,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0
03:30,,67.22222222222221,15.555555555555555,0.0,0.0,13.888888888888891,6.666666666666667,8.333333333333334
04:00,,93.33333333333333,16.666666666666668,2.2222222222222223,0.0,32.22222222222223,62.77777777777779,50.55555555555555
04:30,,37.77777777777777,21.666666666666668,0.0,2.2222222222222223,8.88888888888889,40.55555555555555,17.77777777777778
05:00,,13.888888888888891,1.1111111111111112,0.0,3.3333333333333335,33.333333333333336,0.5555555555555556,3.3333333333333335
05:30,,0.0,2.7777777777777772,0.0,4.444444444444445,7.777777777777778,0.5555555555555556,6.111111111111111
06:00,,10.0,2.2222222222222223,0.0,3.3333333333333335,0.0,0.0,47.77777777777778
06:30,,27.777777777777782,0.0,0.0,1.6666666666666667,0.0,0.0,6.666666666666667
07:00,,28.88888888888889,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,13.333333333333334
07:30,,66.66666666666667,1.1111111111111112,1.1111111111111112,0.0,1.1111111111111112,0.0,1.1111111111111112
08:00,,17.222222222222225,0.0,0.0,2.7777777777777772,0.0,0.0,4.444444444444445
08:30,,37.22222222222223,0.0,0.0,0.0,0.0,4.444444444444445,0.5555555555555556
09:00,,24.444444444444443,0.5555555555555556,8.88888888888889,0.0,0.0,0.0,0.0
09:30,,56.666666666666664,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
10:00,,18.88888888888889,1.6666666666666667,0.0,1.1111111111111112,0.0,2.7777777777777772,0.0
10:30,,16.666666666666668,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223,0.0
11:00,,25.555555555555557,0.0,0.0,2.2222222222222223,0.0,1.6666666666666667,0.5555555555555556
11:30,,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,17.222222222222225,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.1111111111111112
13:00,,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
13:30,,0.5555555555555556,0.0,0.0,0.0,0.0,1.6666666666666667,
14:00,,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,
14:30,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,
16:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,
16:30,,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.5555555555555556,
17:00,,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,
17:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
18:00,,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,0.5555555555555556,
18:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
19:00,,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,
19:30,11.666666666666666,0.0,0.0,1.1111111111111112,0.0,0.0,0.5555555555555556,
20:00,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
21:30,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,
22:00,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,
22:30,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,
23:00,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,
23:30,0.5555555555555556,1.1111111111111112,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,
